"ORIGINAL_NAME"@"ORDER"@"FAMILY"@"GENUS"@"VALID_NAME"@"APHIA_ID"@"AUTHORITY"@"SAMPLING_DATES"@"START_DATE"@"END_DATE"@"ORIGIN"@"LATITUDE"@"LONGITUDE"@"ARTICLE_GPS_COORD"@"APPROX_GPS"@"MARINE_ECOREGION"@"LOCATION"@"COUNTRY"@"GEAR"@"MAX_SIZE_PELAGIC_JUV"@"N"@"LENGTH_TYPE"@"SET_SIZE_MEAN"@"SET_SIZE_MIN"@"SET_SIZE_MAX"@"SET_SIZE_CONF"@"SET_SIZE_MEAN_TYPE"@"SET_SIZE_CONF_TYPE"@"TEMPERATURE_MEAN"@"TEMPERATURE_MIN"@"TEMPERATURE_MAX"@"TEMPERATURE_MEAN_TYPE"@"EXT_REF"@"REFERENCE"@"LINK"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/01/1989..31/01/1989"@"1989-01-01"@"1989-01-31"@"Wild"@"47.268033"@-2.185424@FALSE@FALSE@"EA"@"Loire"@"France"@"Settlement sampling"@FALSE@"25"@"TL"@69.2@NA@NA@4.1@"mean"@"SD"@NA@NA@NA@NA@NA@"Lecomte-Finiger (1992) - Marine Biology"@"https://doi.org/10.1007/BF00349520"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/09/1995..30/09/1995"@"1995-09-01"@"1995-09-30"@"Wild"@"41.866092"@-8.873274@FALSE@FALSE@"EA"@"Minho Rio"@"Portugal"@"Settlement sampling"@FALSE@"50"@"TL"@68.61@NA@NA@3.02@"mean"@"SD"@NA@NA@NA@NA@NA@"Wang & Tzeng (2000) - Fisheries Research"@"https://doi.org/10.1016/S0165-7836(00)00146-6"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"13/04/1995"@"1995-04-13"@"1995-04-13"@"Wild"@"57.223981"@12.208805@FALSE@FALSE@"EA"@"Viskan River"@"Sweden"@"Settlement sampling"@FALSE@"63"@"TL"@68.11@NA@NA@2.58@"mean"@"SD"@NA@NA@NA@NA@NA@"Wang & Tzeng (2000) - Fisheries Research"@"https://doi.org/10.1016/S0165-7836(00)00146-6"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"09/04/1994"@"1994-04-09"@"1994-04-09"@"Wild"@"52.569112"@-9.688254@FALSE@FALSE@"EA"@"Shannon River"@"Ireland"@"Settlement sampling"@FALSE@"57"@"TL"@66.36@NA@NA@2.77@"mean"@"SD"@NA@NA@NA@NA@NA@"Wang & Tzeng (2000) - Fisheries Research"@"https://doi.org/10.1016/S0165-7836(00)00146-6"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"05/04/1995"@"1995-04-05"@"1995-04-05"@"Wild"@"47.504145"@-2.480142@FALSE@FALSE@"EA"@"Vilaine River"@"France"@"Settlement sampling"@FALSE@"100"@"TL"@66.76@NA@NA@3.47@"mean"@"SD"@NA@NA@NA@NA@NA@"Wang & Tzeng (2000) - Fisheries Research"@"https://doi.org/10.1016/S0165-7836(00)00146-6"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/02/1989..28/02/1989"@"1989-02-01"@"1989-02-28"@"Wild"@"47.268033"@-2.185424@FALSE@FALSE@"EA"@"Loire"@"France"@"Settlement sampling"@FALSE@"39"@"TL"@66.8@NA@NA@3.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Lecomte-Finiger (1992) - Marine Biology"@"https://doi.org/10.1007/BF00349520"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/04/1995"@"1995-04-01"@"1995-04-01"@"Wild"@"51.493717"@-2.881199@FALSE@FALSE@"EA"@"Severn River"@"UK"@"Settlement sampling"@FALSE@"170"@"TL"@64.98@NA@NA@2.97@"mean"@"SD"@NA@NA@NA@NA@NA@"Wang & Tzeng (2000) - Fisheries Research"@"https://doi.org/10.1016/S0165-7836(00)00146-6"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/03/1989..31/03/1989"@"1989-03-01"@"1989-03-31"@"Wild"@"47.268033"@-2.185424@FALSE@FALSE@"EA"@"Loire"@"France"@"Settlement sampling"@FALSE@"25"@"TL"@64.5@NA@NA@3.7@"mean"@"SD"@NA@NA@NA@NA@NA@"Lecomte-Finiger (1992) - Marine Biology"@"https://doi.org/10.1007/BF00349520"
"Anguilla anguilla"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla anguilla"@126281@"Linnaeus, 1758"@"01/04/1989..30/04/1989"@"1989-04-01"@"1989-04-30"@"Wild"@"47.268033"@-2.185424@FALSE@FALSE@"EA"@"Loire"@"France"@"Settlement sampling"@FALSE@"24"@"TL"@64.6@NA@NA@3.4@"mean"@"SD"@NA@NA@NA@NA@NA@"Lecomte-Finiger (1992) - Marine Biology"@"https://doi.org/10.1007/BF00349520"
"Anguilla australis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla australis"@293541@"Richardson, 1841"@"04/09/1996"@"1996-09-04"@"1996-09-04"@"Wild"@"-41.220055"@174.71571@FALSE@TRUE@"CP"@"Makara Stream"@"New Zealand"@NA@FALSE@"10"@"TL"@60.3@57@64.4@2.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla australis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla australis"@293541@"Richardson, 1841"@"06/09/1996"@"1996-09-06"@"1996-09-06"@"Wild"@"-43.650701"@172.907309@FALSE@FALSE@"CP"@"Pigeon Bay Stream"@"New Zealand"@"Settlement sampling (electric-fishing)"@FALSE@"12"@"TL"@59.7@56.4@63.1@1.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Arai et al. (1999) - Marine Biology"@"https://doi.org/10.1007/s002270050637"
"Anguilla australis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla australis"@293541@"Richardson, 1841"@"10/07/1996"@"1996-07-10"@"1996-07-10"@"Wild"@"-27.69252"@153.343079@FALSE@FALSE@"CP"@"Albert River"@"Australia"@"Settlement sampling (scoop net)"@FALSE@"10"@"TL"@50.3@48@53.9@1.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Arai et al. (1999) - Marine Biology"@"https://doi.org/10.1007/s002270050637"
"Anguilla australis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla australis"@293541@"Richardson, 1841"@"22/08/1996"@"1996-08-22"@"1996-08-22"@"Wild"@"-42.665632"@171.025287@FALSE@FALSE@"CP"@"Arahura River"@"New Zealand"@"Settlement sampling (electric-fishing)"@FALSE@"10"@"TL"@58.9@55.6@63.8@2.9@"mean"@"SD"@NA@NA@NA@NA@NA@"Arai et al. (1999) - Marine Biology"@"https://doi.org/10.1007/s002270050637"
"Anguilla australis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla australis"@293541@"Richardson, 1841"@"01/01/1997..31/12/1997|01/01/1999..31/12/1999"@"1997-01-01"@"1999-12-31"@"Wild"@"-30.862075"@115.092257@FALSE@TRUE@"CP"@"Western Australia"@"Australia"@NA@FALSE@"150"@"TL"@54.6@NA@NA@5.4@"mean"@"SD"@NA@NA@NA@NA@NA@"Shiao et al. (2002) - Marine and Freshwater Research"@"https://doi.org/10.1071/mf01037"
"Anguilla bicolor"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla bicolor"@217455@"McClelland, 1844"@"01/01/1997..31/01/1997|01/12/1997..31/12/1997"@"1997-01-01"@"1997-12-31"@"Wild"@"1.010697"@124.298388@FALSE@TRUE@"CIP"@"Poigar River, Sulawesi Island"@"Indonesia"@"Post-settlement sampling (triangular scoop net)"@FALSE@"15"@"TL"@50.05@48.6@51.5@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Arai et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps216253"
"Anguilla bicolor pacifica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla bicolor"@217455@"McClelland, 1844"@"13/10/1996"@"1996-10-13"@"1996-10-13"@"Wild"@"1.010734"@124.298385@FALSE@TRUE@"CIP"@"Poigar River, Sulawesi"@"Indonesia"@NA@FALSE@"3"@"TL"@51.5@50.3@52.1@1.01@"mean"@"SE"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Mar Ecol Prog Ser"@"https://doi.org/10.3354/meps213273"
"Anguilla bicolor"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla bicolor"@217455@"McClelland, 1844"@"01/10/2000..31/10/2000|01/10/2001..31/10/2001"@"2000-10-01"@"2001-10-31"@"Wild"@"-21.005152"@55.700918@FALSE@TRUE@"WIP"@"Roches River, Reunion Island"@"France"@"Settlement sampling (traditional trap net)"@FALSE@"11"@"TL"@52.9@43@58@2.1@"mean"@"SD"@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla bicolor"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla bicolor"@217455@"McClelland, 1844"@"01/10/2000..31/10/2000|01/10/2001..31/10/2001"@"2000-10-01"@"2001-10-31"@"Wild"@"-21.005152"@55.700918@FALSE@TRUE@"WIP"@"Roches River, Reunion Island"@"France"@"Settlement sampling (traditional trap net)"@FALSE@"11"@"TL"@54@48@59@2.1@"mean"@"SD"@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla celebesensis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla celebesensis"@271702@"Kaup, 1856"@"13/10/1996"@"1996-10-13"@"1996-10-13"@"Wild"@"1.010734"@124.298385@FALSE@TRUE@"CIP"@"Poigar River, Sulawesi Island"@"Indonesia"@NA@FALSE@"14"@"TL"@45.7@41.7@48.7@3.76@"mean"@"SE"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla celebesensis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla celebesensis"@271702@"Kaup, 1856"@"13/10/1996"@"1996-10-13"@"1996-10-13"@"Wild"@"1.010734"@124.298385@FALSE@TRUE@"CIP"@"Poigar River, Sulawesi Island"@"Indonesia"@NA@FALSE@"14"@"TL"@46.6@44@50@1.7@"mean"@"SD"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla celebesensis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla celebesensis"@271702@"Kaup, 1856"@"01/01/1997..31/01/1997|01/12/1997..31/12/1997"@"1997-01-01"@"1997-12-31"@"Wild"@"1.010697"@124.298388@FALSE@TRUE@"CIP"@"Poigar River, Sulawesi Island"@"Indonesia"@"Post-settlement sampling (triangular scoop net)"@FALSE@"189"@"TL"@48.3@42.2@54.4@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Arai et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps216253"
"Anguilla celebesensis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla celebesensis"@271702@"Kaup, 1856"@"24/09/1994"@"1994-09-24"@"1994-09-24"@"Wild"@"18.365076"@121.620382@FALSE@TRUE@"CIP"@"Cagayan River"@"Philippines"@"Post-settlement sampling (scoop net)"@FALSE@"13"@"TL"@51.2@48.4@54.6@1.7@"mean"@"SD"@NA@NA@NA@NA@NA@"Arai et al. (1999) - Marine Ecology Progress Series"@"https://www.jstor.org/stable/24852138"
"Anguilla celebesensis"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla celebesensis"@271702@"Kaup, 1856"@"01/05/2005..31/10/2005"@"2005-05-01"@"2005-10-31"@"Wild"@"-6.841683"@105.879351@FALSE@FALSE@"CIP"@"Cibaliung River"@"Indonesia"@"Settlement sampling (scoop net)"@FALSE@"809"@"TL"@56@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Sugeha (2010) - J. Fish. Sci"@"https://journal.ugm.ac.id/index.php/jfs/article/view/2943"
"Anguilla dieffenbachii"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla dieffenbachii"@271703@"Gray, 1842"@"04/09/1996"@"1996-09-04"@"1996-09-04"@"Wild"@"-41.220055"@174.71571@FALSE@TRUE@"CP"@"Makara Stream"@"New Zealand"@NA@FALSE@"2"@"TL"@68.9@NA@NA@NA@"mean"@"SD"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla dieffenbachii"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla dieffenbachii"@271703@"Gray, 1842"@"22/08/1996"@"1996-08-22"@"1996-08-22"@"Wild"@"-42.677465"@171.033041@FALSE@TRUE@"CP"@"Arahura River"@"New Zealand"@NA@FALSE@"10"@"TL"@65.3@62.8@71.6@6.3@"mean"@"SD"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla dieffenbachii"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla dieffenbachii"@271703@"Gray, 1842"@"09/08/1996"@"1996-08-09"@"1996-08-09"@"Wild"@"-43.666088"@171.033041@FALSE@TRUE@"CP"@"Pigeon Bay Stream"@"New Zealand"@NA@FALSE@"10"@"TL"@64.4@60.8@68.3@2.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Marui et al. (2001) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps213273"
"Anguilla interioris"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla interioris"@271704@"Whitley, 1938"@"01/05/2005..31/10/2005"@"2005-05-01"@"2005-10-31"@"Wild"@"-6.841683"@105.879351@FALSE@FALSE@"CIP"@"Cibaliung River"@"Indonesia"@"Settlement sampling (scoop net)"@FALSE@"5"@"TL"@54@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Sugeha (2010) - J. Fish. Sci"@"https://journal.ugm.ac.id/index.php/jfs/article/view/2943"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"29/12/2013..01/01/2014"@"2013-12-29"@"2014-01-01"@"Wild"@"32.045728"@131.505764@FALSE@FALSE@"CIP"@"Hitotsuse River"@"Japan"@"Settlement sampling"@FALSE@"100"@"TL"@60.1@NA@NA@2.3@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"10/02/2014..10/02/2014"@"2014-02-10"@"2014-02-10"@"Wild"@"33.038469"@130.41818@FALSE@FALSE@"CIP"@"Midori River"@"Japan"@"Settlement sampling"@FALSE@"110"@"TL"@59.7@NA@NA@2.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"21/03/2014..24/03/2014"@"2014-03-21"@"2014-03-24"@"Wild"@"34.677944"@137.597516@FALSE@FALSE@"CIP"@"Hamana Lake"@"Japan"@"Settlement sampling"@FALSE@"99"@"TL"@59.3@NA@NA@2.2@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"16/02/1986"@"1986-02-16"@"1986-02-16"@"Wild"@"25.020207"@121.947213@FALSE@FALSE@"CIP"@"Shuang-Chi Estuary"@"Taiwan"@"Settlement sampling (hand trawl)"@FALSE@"145"@"TL"@59.06@NA@NA@2.77@"mean"@"SD"@NA@NA@NA@NA@NA@"Tzeng (1990) - Marine Biology"@"https://doi.org/10.1007/BF01313244"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"27/02/2014..30/05/2014"@"2014-02-27"@"2014-05-30"@"Wild"@"35.275981"@132.597495@FALSE@FALSE@"CIP"@"Sashimi River"@"Japan"@"Settlement sampling"@FALSE@"88"@"TL"@58.5@NA@NA@2@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"03/05/1993"@"1993-05-03"@"1993-05-03"@"Wild"@"39.908999"@124.296535@FALSE@FALSE@"CIP"@"Yalu River"@"Korea"@"Settlement sampling"@FALSE@"30"@"TL"@58.3@55.07@60.68@1.8@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"07/01/2014"@"2014-01-07"@"2014-01-07"@"Wild"@"35.741515"@140.849446@FALSE@FALSE@"CIP"@"Tone River"@"Japan"@"Settlement sampling"@FALSE@"143"@"TL"@57.9@NA@NA@2@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"10/01/1994"@"1994-01-10"@"1994-01-10"@"Wild"@"35.393201"@140.392381@FALSE@FALSE@"CIP"@"Ichinomiya River"@"Japan"@"Settlement sampling"@FALSE@"30"@"TL"@57.41@51.31@62.17@2.3@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"27/12/1996"@"1996-12-27"@"1996-12-27"@"Wild"@"30.576833"@130.943672@FALSE@TRUE@"CIP"@"Tanegashima Island"@"Japan"@"Settlement sampling"@FALSE@"12"@"TL"@57.2@55.7@60.7@1.5@"mean"@"SD"@NA@NA@NA@NA@NA@"Arai et al. (1997) - MEPS"@"https://doi.org/10.3354/meps161017"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"04/11/1985"@"1985-11-04"@"1985-11-04"@"Wild"@"25.020207"@121.947213@FALSE@FALSE@"CIP"@"Shuang-Chi Estuary"@"Taiwan"@"Settlement sampling (hand trawl)"@FALSE@"15"@"TL"@56.59@NA@NA@2.29@"mean"@"SD"@NA@NA@NA@NA@NA@"Tzeng (1990) - Marine Biology"@"https://doi.org/10.1007/BF01313244"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"11/12/1981|13/12/1981"@"1981-12-11"@"1981-12-13"@"Wild"@"31.83538777"@130.2177003@FALSE@TRUE@"CIP"@"Sendai river"@"Japan"@NA@FALSE@"6"@"TL"@56.8@NA@NA@NA@"mean"@NA@NA@NA@NA@NA@NA@"Tabeta et al. (1997) - Nippon Suisan Gakkaishi"@NA
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"30/12/1992"@"1992-12-30"@"1992-12-30"@"Wild"@"25.020654"@121.946588@FALSE@FALSE@"CIP"@"Shuang-Shi River"@"Taiwan"@"Settlement sampling"@FALSE@"30"@"TL"@56.84@50.99@60.85@2.31@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"14/12/1985"@"1985-12-14"@"1985-12-14"@"Wild"@"25.020207"@121.947213@FALSE@FALSE@"CIP"@"Shuang-Chi Estuary"@"Taiwan"@"Settlement sampling (hand trawl)"@FALSE@"18"@"TL"@56.88@NA@NA@2.07@"mean"@"SD"@NA@NA@NA@NA@NA@"Tzeng (1990) - Marine Biology"@"https://doi.org/10.1007/BF01313244"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"30/12/1992"@"1992-12-30"@"1992-12-30"@"Wild"@"22.474784"@120.422171@FALSE@FALSE@"CIP"@"Tung-Kang River"@"Taiwan"@"Settlement sampling"@FALSE@"30"@"TL"@56.96@53.54@60.49@1.9@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"17/02/1993"@"1993-02-17"@"1993-02-17"@"Wild"@"25.020654"@121.946588@FALSE@FALSE@"CIP"@"Shuang-Shi River"@"Taiwan"@"Settlement sampling"@FALSE@"30"@"TL"@55.98@51.77@59.19@2.15@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"16/01/1986"@"1986-01-16"@"1986-01-16"@"Wild"@"25.020207"@121.947213@FALSE@FALSE@"CIP"@"Shuang-Chi Estuary"@"Taiwan"@"Settlement sampling (hand trawl)"@FALSE@"30"@"TL"@55.99@NA@NA@3@"mean"@"SD"@NA@NA@NA@NA@NA@"Tzeng (1990) - Marine Biology"@"https://doi.org/10.1007/BF01313244"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"24/03/1993"@"1993-03-24"@"1993-03-24"@"Wild"@"22.474784"@120.422171@FALSE@FALSE@"CIP"@"Tung-Kang River"@"Taiwan"@"Settlement sampling"@FALSE@"30"@"TL"@56.07@51.29@60.14@2.4@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"17/02/1993"@"1993-02-17"@"1993-02-17"@"Wild"@"30.281697"@120.89621@FALSE@FALSE@"CIP"@"Chyan-Tarng River"@"China"@"Settlement sampling"@FALSE@"30"@"TL"@55.6@51.16@59.23@1.87@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"01/11/2013..22/11/2013"@"2013-11-01"@"2013-11-22"@"Wild"@"24.714688"@121.836634@FALSE@FALSE@"CIP"@"Yilan River"@"Taiwan"@"Settlement sampling"@FALSE@"40"@"TL"@55.9@NA@NA@2@"mean"@"SD"@NA@NA@NA@NA@NA@"Fukuda et al. (2018) - Journal of Fish Biology"@"https://doi.org/10.1111/jfb.13590"
"Anguilla japonica"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla japonica"@271705@"Temminck & Schlegel, 1846"@"01/03/1993"@"1993-03-01"@"1993-03-01"@"Wild"@"26.127821"@119.61176@FALSE@FALSE@"CIP"@"Ming-Chiang River"@"China"@"Settlement sampling"@FALSE@"30"@"TL"@55.07@51.67@59@1.87@"mean"@"SD"@NA@NA@NA@NA@NA@"Cheng & Tzeng (1996) - MEPS"@"https://doi.org/10.3354/meps131087"
"Anguilla labiata"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla labiata"@299369@"Peters, 1852"@"01/11/2000..30/11/2000|01/04/2001..30/04/2001"@"2000-11-01"@"2001-04-30"@"Wild"@"-21.00477"@55.699572@FALSE@TRUE@"CIP"@"Roches River, Reunion Island"@"France"@"Settlement sampling (fyke net)"@FALSE@"2"@"TL"@51.8@51@52.5@NA@"mean"@NA@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla labiata"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla labiata"@299369@"Peters, 1852"@"01/11/2000..30/11/2000|01/04/2001..30/04/2001"@"2000-11-01"@"2001-04-30"@"Wild"@"-21.00477"@55.699572@FALSE@TRUE@"CIP"@"Roches River, Reunion Island"@"France"@"Settlement sampling (fyke net)"@FALSE@"2"@"TL"@56@54@58@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla labiata"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla labiata"@299369@"Peters, 1852"@"01/11/2000..30/11/2000|01/04/2001..30/04/2001"@"2000-11-01"@"2001-04-30"@"Wild"@"-21.00477"@55.699572@FALSE@TRUE@"CIP"@"Roches River, Reunion Island"@"France"@"Settlement sampling (fyke net)"@FALSE@"2"@"TL"@55.75@50@61.5@NA@"midrange"@NA@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla marmorata"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla marmorata"@217457@"Quoy & Gaimard, 1824"@"01/10/2000..31/10/2000|01/10/2001..31/10/2001"@"2000-10-01"@"2001-10-31"@"Wild"@"-21.005152"@55.700918@FALSE@TRUE@"WIP"@"Roches River, Reunion Island"@"France"@"Post-settlement sampling (dip net, scoop net)"@FALSE@"9"@"TL"@46.9@40@52@0.8@"mean"@"SD"@NA@NA@NA@NA@NA@"Robinet et al. (2003) - Marine Ecology Progress Series"@"https://doi.org/10.3354/meps259263"
"Anguilla marmorata"@"Anguilliformes"@"Anguillidae"@"Anguilla"@"Anguilla marmorata"@217457@"Quoy & Gaimard, 1824"@"23/12/1993"@"1993-12-23"@"1993-12-23"@"Wild"@"25.020207"@121.947213@FALSE@FALSE@"CIP"@"Shuang Hsi Estuary"@"Taiwan"@"Settlement sampling"@FALSE@"41"@"TL"@46.95@NA@NA@0.84@"mean"@"SD"@NA@NA@NA@NA@NA@"Budimawan (1997) - J . Appl. Ichthpol."@"https://doi.org/10.1111/j.1439-0426.1997.tb00101.x"
